COTE;SURFACE;VOLUME
168.18;50.79;6730898.56
168.19;50.81;6736039.98
168.2;50.83;6741181.4
168.21;50.85;6746322.82
168.22;50.87;6751464.24
168.23;50.89;6756605.66
168.24;50.91;6761747.08
168.25;50.93;6766888.5
168.26;50.94;6772029.92
168.27;50.96;6777171.34
168.28;50.98;6782312.76
168.29;51;6787454.18
168.3;51.02;6792595.6
168.31;51.04;6797737.02
168.32;51.06;6802878.44
168.33;51.08;6808019.86
168.34;51.1;6813161.28
168.35;51.12;6818302.7
168.36;51.14;6823444.12
168.37;51.16;6828585.54
168.38;51.17;6833726.96
168.39;51.19;6838868.38
168.4;51.21;6844009.8
168.41;51.23;6849151.22
168.42;51.25;6854292.64
168.43;51.27;6859434.06
168.44;51.29;6864575.48
168.45;51.31;6869716.9
168.46;51.33;6874858.32
168.47;51.35;6879999.74
168.48;51.37;6885141.16
168.49;51.39;6890282.58
168.5;51.4;6895424
168.51;51.42;6900565.42
168.52;51.44;6905706.84
168.53;51.46;6910848.26
168.54;51.48;6915989.68
168.55;51.5;6921131.1
168.56;51.52;6926272.52
168.57;51.54;6931413.94
168.58;51.56;6936555.36
168.59;51.58;6941696.78
168.6;51.6;6946838.2
168.61;51.62;6951979.62
168.62;51.63;6957121.04
168.63;51.65;6962262.46
168.64;51.67;6967403.88
168.65;51.69;6972545.3
168.66;51.71;6977686.72
168.67;51.73;6982828.14
168.68;51.75;6987969.56
168.69;51.77;6993110.98
168.7;51.79;6998252.4
168.71;51.81;7003393.82
168.72;51.83;7008535.24
168.73;51.85;7013676.66
168.74;51.86;7018818.08
168.75;51.88;7023959.5
168.76;51.9;7029100.92
168.77;51.92;7034242.34
168.78;51.94;7039383.76
168.79;51.96;7044525.18
168.8;51.98;7049666.6
168.81;52;7054808.02
168.82;52.02;7059949.44
168.83;52.04;7065090.86
168.84;52.06;7070232.28
168.85;52.08;7075373.7
168.86;52.1;7080515.12
168.87;52.11;7085656.54
168.88;52.13;7090797.96
168.89;52.15;7095939.38
168.9;52.17;7101080.8
168.91;52.19;7106222.22
168.92;52.21;7111363.64
168.93;52.23;7116505.06
168.94;52.25;7121646.48
168.95;52.27;7126787.9
168.96;52.29;7131929.32
168.97;52.31;7137070.74
168.98;52.33;7142212.16
168.99;52.34;7147353.58
169;52.36;7152495
169.01;52.39;7157839.64
169.02;52.41;7163184.28
169.03;52.43;7168528.92
169.04;52.45;7173873.56
169.05;52.47;7179218.2
169.06;52.49;7184562.84
169.07;52.51;7189907.48
169.08;52.54;7195252.12
169.09;52.56;7200596.76
169.1;52.58;7205941.4
169.11;52.6;7211286.04
169.12;52.62;7216630.68
169.13;52.64;7221975.32
169.14;52.66;7227319.96
169.15;52.69;7232664.6
169.16;52.71;7238009.24
169.17;52.73;7243353.88
169.18;52.75;7248698.52
169.19;52.77;7254043.16
169.2;52.79;7259387.8
169.21;52.81;7264732.44
169.22;52.84;7270077.08
169.23;52.86;7275421.72
169.24;52.88;7280766.36
169.25;52.9;7286111
169.26;52.92;7291455.64
169.27;52.94;7296800.28
169.28;52.96;7302144.92
169.29;52.99;7307489.56
169.3;53.01;7312834.2
169.31;53.03;7318178.84
169.32;53.05;7323523.48
169.33;53.07;7328868.12
169.34;53.09;7334212.76
169.35;53.11;7339557.4
169.36;53.14;7344902.04
169.37;53.16;7350246.68
169.38;53.18;7355591.32
169.39;53.2;7360935.96
169.4;53.22;7366280.6
169.41;53.24;7371625.24
169.42;53.26;7376969.88
169.43;53.29;7382314.52
169.44;53.31;7387659.16
169.45;53.33;7393003.8
169.46;53.35;7398348.44
169.47;53.37;7403693.08
169.48;53.39;7409037.72
169.49;53.41;7414382.36
169.5;53.44;7419727
169.51;53.46;7425071.64
169.52;53.48;7430416.28
169.53;53.5;7435760.92
169.54;53.52;7441105.56
169.55;53.54;7446450.2
169.56;53.56;7451794.84
169.57;53.59;7457139.48
169.58;53.61;7462484.12
169.59;53.63;7467828.76
169.6;53.65;7473173.4
169.61;53.67;7478518.04
169.62;53.69;7483862.68
169.63;53.71;7489207.32
169.64;53.74;7494551.96
169.65;53.76;7499896.6
169.66;53.78;7505241.24
169.67;53.8;7510585.88
169.68;53.82;7515930.52
169.69;53.84;7521275.16
169.7;53.86;7526619.8
169.71;53.89;7531964.44
169.72;53.91;7537309.08
169.73;53.93;7542653.72
169.74;53.95;7547998.36
169.75;53.97;7553343
169.76;53.99;7558687.64
169.77;54.01;7564032.28
169.78;54.04;7569376.92
169.79;54.06;7574721.56
169.8;54.08;7580066.2
169.81;54.1;7585410.84
169.82;54.12;7590755.48
169.83;54.14;7596100.12
169.84;54.16;7601444.76
169.85;54.19;7606789.4
169.86;54.21;7612134.04
169.87;54.23;7617478.68
169.88;54.25;7622823.32
169.89;54.27;7628167.96
169.9;54.29;7633512.6
169.91;54.31;7638857.24
169.92;54.34;7644201.88
169.93;54.36;7649546.52
169.94;54.38;7654891.16
169.95;54.4;7660235.8
169.96;54.42;7665580.44
169.97;54.44;7670925.08
169.98;54.46;7676269.72
169.99;54.49;7681614.36
170;54.51;7686959
